Date,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2007-02-15,34972005,40105599,107642179,63967946,48600750,149217597,14009934,43166106,34998772,63642371,444968375,48978704,118429522,126000124,41250364,60114289,79178780,523265243,13947491,135812607,103908554,123765608,43358904,341975531,62148666,58921137,853795362,16134960,26635499,410147692,284410287,28336204,111022336,522425403,24215342,524108553,44072235,7121352,226873783,382072315,17762712,53038254,111582547,58752336,59153037,56899380,33410135,51111243,31339195,668118883,109012792,54874613,6147940,66421242,96318403,54907099,21820683,121529196,71026032,142766701,39476435,90678823,58152569,144650973,64939291,27333964,102073480,438731163,51486769,13249871,144930583,75099489,57714586,22223131,233718050,22081080,241593307,97176995,12901264,74111689,30963290,153371473,40276782,183904,20718958,248878427,9567587,41922531,69901758,722194764,167580265,144245827,144505512,7469007,16648417,66657501,40083615,1008034384,95775249,201988693,
2007-02-16,24943893,23717409,179899724,45343200,24574482,196358839,13761452,16403307,51151362,45811518,383879488,110077436,139392495,134670114,21306972,54682781,95486518,488459150,18630931,225670468,196582296,142963362,37436786,296087876,22000281,90107776,815519287,48312217,34412489,308768345,412946188,22477827,104399946,159502291,20362931,521167845,71026327,11209259,310762093,269292277,9130000,63885754,100952095,31670393,59357251,58364991,40173016,53276962,31706127,839242178,200954714,76314253,9776819,36889367,145312745,104542846,20548285,86481502,70483426,83575714,46826349,56547001,82779529,213351784,55783118,34002002,120548911,665918326,33242539,12702122,22343673,119428340,77828982,15619278,372803552,39408911,342094951,135858688,14738489,327598525,18168924,120514309,35191984,93092,13753582,392899117,13009512,62403999,46714879,777677182,162287806,202164363,129117296,7896218,24951795,47468416,22560438,1103453232,121276327,131710131,
2007-02-20,32804514,58176970,249991791,43500450,25854640,187460232,37885077,14784156,87252210,35328527,330983699,78663719,165920173,126729190,33521928,41386239,89921276,470046812,21890527,235281125,170894080,161250815,34867837,272234190,19632146,79026053,958062871,25172651,41278858,306110216,253878166,32171720,99205708,195450837,56997650,495804773,65509764,8733893,194361069,482140630,12900272,80004694,123702691,42493425,99868677,46922271,35102651,50837872,46616127,784657488,183009596,133793936,11991254,81762590,67987408,85880006,15207980,137972522,108656155,81440419,52110243,42307162,84643344,180025599,59848919,31603860,137164755,1473391426,29375480,22635598,38606010,340311632,41688453,25336515,207452154,67017058,236325327,178810970,13854548,73500080,21989534,149611862,32887052,104204,23596801,441845717,7690978,77302622,47744629,593679452,183589903,215602473,203519580,12981947,17180336,55222298,34492785,1726077399,70705912,120889184,
2007-02-21,27572721,31540555,160596698,28014315,34253475,130067387,17020006,15955799,40633575,75529500,344381353,92430494,174676118,120593702,34912526,58353978,106278737,664897896,32453587,189041929,130962129,140149190,52858457,258341138,21208912,54470547,826136450,41286310,216530585,233922738,280991258,39752123,132076589,171987193,61127766,797257192,57755197,6611179,280555881,335080613,9529013,194563288,118844878,31845564,75380898,52684716,32894296,78049587,51443922,720827068,117365240,77129841,7805209,46078015,85842619,38529439,20017673,97084986,125189170,92663199,46248040,35341131,119687270,136470622,47741456,40429271,76323828,954675212,26064181,18864804,65777383,105796552,47982016,42029271,224496090,123586431,147344144,115324160,6899441,60299461,18195426,114747539,54482431,224879,33548187,270783212,9144846,72456586,66830329,869336216,174336014,185338273,247234365,9803929,17167080,66579537,38768761,3352374694,108039249,142692960,
2007-02-22,33901477,27166755,153878486,30279095,34154569,112549743,17272572,31024848,68518331,73643439,469455702,179641227,120061646,97706002,33026928,57811353,61972985,425871281,21077883,161840508,107129804,205010921,57865480,240392485,95077183,58495829,938165967,144081120,29799125,190717238,363640617,44708208,253355187,126935989,90280298,520802509,82173143,5091435,273587917,517380921,8947008,88724063,134257541,21365324,88010238,101693297,41698200,49385244,33008744,919937183,107730730,70611982,4812395,69559770,94409718,42761077,22520823,85682279,104963525,95980128,46461305,53931301,197650387,129185193,62560841,36930409,68569038,424315612,54727393,25897254,19013179,79255725,64306328,18846940,180616898,102819739,146554300,90224548,8058677,72799124,15320226,82759337,42666031,176564,13756284,302768842,9369510,86190815,92289492,938347602,283225357,134586326,141176384,9879344,16046611,169649599,32684969,2440730771,57122951,103567860,
2007-02-23,17558487,101749251,169092563,40230920,49655040,599101914,26075556,30579488,91495294,49141377,501761271,119212857,108812619,117175227,27973248,46914889,73184569,400728937,20242379,129848005,100941763,130946152,44701461,224200119,29376561,68905778,948919598,94825350,28153645,221857965,272808182,41811850,156226506,144273653,72321393,834173008,70900044,3052416,164619805,386621104,10359360,63959192,138690105,38656521,86796377,103148197,24186553,51609294,28880829,857472984,99815831,90916460,7219411,69394376,89852038,52922763,23542518,68527643,160327961,63864403,75035524,34962840,277378958,193293330,64953059,17727018,211945318,439919348,25488101,19349645,35989838,74859208,34221654,27257745,137678818,165744387,131934835,70264722,6141349,107948209,20168702,85261673,73071065,240286,15814789,265623146,12170113,63688723,69503019,942460275,205420079,198602010,220926052,9020338,29474264,114491506,25961944,1500582267,72011653,67870528,
2007-02-26,21110698,47094018,177166729,61244976,49551480,206877107,21346667,37597851,83843466,239104745,463599913,131938395,103817211,159085478,41432430,59226663,82870835,381613697,15091802,197858489,100486204,111268430,53696753,254018134,21673600,64683484,872458229,96700168,20541752,228094168,585053308,33413734,98422413,149115012,36731324,504350693,47298504,7561994,195306464,335682634,7302864,82319726,96195537,35767614,69399955,69267631,53566101,67620233,54328027,1686007136,117846295,102234357,7949450,91718829,167390471,57961705,28858417,84358916,177311700,75439313,39565878,44577930,298002689,140433827,69718784,34150992,117445655,427992147,37153283,29466287,29665527,55884963,25310500,41934851,151699464,59486260,101670145,70654388,8490525,99474170,21672762,85168662,195912516,176192,31056469,312169872,12958216,69173793,90850043,719051508,320192483,218140249,125716218,11021354,92703461,75701814,29271352,1775990560,94471490,130162796,
2007-02-27,35118593,62585875,312655978,47219525,115857044,348825532,34324022,35964640,120368286,123446851,910550050,141046729,267382436,160961519,36754752,65832315,120327666,684113785,29602679,315178656,233595228,241348389,89596226,441811919,33905650,102832298,1715177161,88336747,39528060,406264028,452711235,68844572,135021340,200918024,58348513,593686529,118852518,9450046,390475235,504735366,13330464,127268212,196690840,64945800,162221339,127115454,60214962,130433805,97498763,1438281673,204298950,107985267,9185712,77767697,140267937,148064405,34940374,125132710,383383902,189637419,69471773,47292138,233165395,290906455,147608064,38538806,108343927,799451570,40320860,40167329,41176971,142153448,47262495,31768234,314543656,64949472,151452791,144070876,8768792,125296903,143837691,163229493,97150526,170902,39419830,749223298,17151546,119559142,211233186,1528915573,488475069,341732533,216253940,14269679,77752006,107480500,31905747,3128375368,109243912,187712447,
2007-02-28,38816814,103477501,397421973,45088580,67810275,392846357,19823566,30709362,95559807,111426367,915297738,147188373,222100906,162994890,55970771,85595981,102577321,688065477,36567540,373976900,208164779,201354605,72476112,477225988,23323829,106334650,1402792877,81490808,28590570,333817199,625742635,67511788,137923034,236969065,43162670,714962291,114403331,13817492,339530418,410124742,12455552,93762463,199425290,55929663,114048213,138383519,49922761,121805593,97489072,2116526615,177694009,126402259,10040168,65043997,141745326,127112355,27685203,171362451,163173710,153350858,103567694,44050434,180419897,284455518,150310950,63687196,99138212,827623523,29119417,42830424,32720859,154461790,78583550,39254451,240618200,36855534,143109073,165305070,11653754,124878351,29880369,108486150,110878136,169301,36264760,811777152,16562041,112980514,127759027,1246118808,496526265,251515654,187142498,12550264,43270214,85380054,33563214,2530751649,92756195,168307783,
2007-03-01,41605612,69290416,269387134,35602467,74825850,334766371,30296699,29318917,77949499,103574895,958943361,150589563,259616114,158099480,52570406,76196939,129427899,685992146,35790497,346166324,215183179,204385712,90446230,421521176,25757667,78511233,1543225609,44438349,40536947,418338564,376310976,44955528,95325138,146690186,55674032,1251444275,84497518,15152409,428333242,433800012,11460886,106807842,208920420,55121958,140123852,103951956,41650466,156230046,75991488,1686511414,195104183,97541050,7388852,85507056,231826466,174137361,25885293,119068008,165503416,169421186,92662533,63451779,215060099,312535965,161204774,44838435,151219986,786767797,33053406,59318809,50906442,113029027,82541928,44883346,224818464,43542120,153875492,166326154,8058442,90049186,34138715,204275647,90469333,92112,27558429,529990900,9374528,85071500,121800823,1265692127,412417197,225512065,248146780,13165161,43572016,93468327,32750978,4008899659,71421153,163176344,
2007-03-02,25790250,49404908,287987951,33772144,77062548,295738726,23541755,24230355,66888147,87909692,693991973,267948765,185929200,150129958,45234720,60762590,96157301,518593802,22658614,206007497,120858239,157064612,57663182,300716958,21618459,63988066,1472928122,46922606,25707057,650985156,378723849,42044658,66385170,123285915,53696314,570163200,43657747,12243742,300658618,485460076,14224820,113920225,136779551,37206981,118429970,83251763,41118751,90847120,54478665,1175880256,170951963,73966019,19518088,57026754,197996989,135319554,22294607,165306001,130510571,127242552,76100370,70540995,217503304,219951093,87465711,50470542,100618524,704940739,33783882,28133064,26566288,96014960,90116456,22049202,248645655,42492770,130648775,225007320,7927063,489304669,28462819,106502145,92389009,155230,24379671,433572709,9328470,66643128,110380968,1108676202,314303382,190847909,215841899,12067448,39811133,54147108,31985343,2389434822,82591290,111682155,
2007-03-05,36986611,32395544,242269082,39583843,62852784,286460196,29774208,30278107,75625142,97863203,764986947,167157418,181046168,170403785,35625321,57369302,91895211,557426038,18471986,215613037,166298068,203678639,62761270,316631064,18768129,70358459,1296824961,77548960,51449579,451813746,417746152,33505653,156120914,129378985,51991967,509906601,70073613,5160931,326984123,573449826,29014216,105979138,129272264,67867956,181885368,69771361,43382023,74539624,41643595,1103233320,134464241,70195888,13046039,124595677,191303856,88444883,28559424,123395433,145025564,162754105,115917920,48864981,155603379,283440000,83968685,29174186,120777296,546352713,27156675,45561641,50687261,80108132,66295328,20310859,197584488,53487151,97235887,180110440,7142604,170939003,16890018,143808378,103836164,210506,61465644,460301184,15185268,72305432,121802773,798751790,296584706,176364419,153332130,9525371,41817161,79723693,44829908,2355638965,85227028,183225834,
2007-03-06,29855045,72794200,278649396,37891560,52528336,241298518,94385482,25298917,56822875,110576381,695894151,139562369,144391899,178011271,38504469,48615520,117376101,559440463,18542271,230365523,165941973,153766181,32889033,348936836,34128051,60214568,1141184004,53861693,43287360,653775413,358825632,45900811,84072773,125033042,52823730,590744832,66604763,8290622,262649353,353054135,11253024,79066157,172617956,50525128,115426072,75959650,28049465,62984952,42421322,1221840195,111058354,120110526,8416222,62165767,178397001,98388804,39070227,135143930,174024002,95519377,119550354,47273801,181081106,292775829,100400163,28697747,116029084,575571596,29615853,38860862,39082454,109570782,48117004,38825634,238276736,64133090,153802855,132312188,7067039,176449399,24653147,127603983,112906102,117282,42320338,557679698,9529039,48373828,115957699,830736037,398286723,256962537,195362614,12418787,35085345,57511381,26116333,2074711177,63968469,286875110,
2007-03-07,26139689,62272609,214153115,60250050,52883460,175993116,61486950,24058098,61699884,103314349,779259229,87095111,146491695,148011365,42399833,143086401,85012980,626713021,23669002,188871288,148667046,131445483,34117665,288725057,22996020,76681739,1437685334,24291719,26019629,323035516,348446566,33556342,116694249,163388747,43819242,462308219,102572813,9158511,206371701,312877710,14628672,71401830,234712790,32567250,143344958,58638844,49576489,62342010,50777036,939387273,116710679,99891226,7721516,41632045,110645603,115894523,25968608,99868132,227169321,90079521,181093815,47135418,137689176,189838706,97487813,41816372,109495586,512989070,29769252,33459284,32577899,104687928,29120050,28908060,170177072,40559569,90447948,157825003,5689181,87232905,16206661,109480404,82211329,84706,28862073,488067914,6248648,48436507,82992331,941959435,325903235,147126239,148659368,11567141,36231828,59466571,30978918,1787137758,82707045,174979475,
2007-03-08,24887561,35388500,230715621,40889280,31890486,209870018,60536020,40029905,69907845,76472964,556214759,115230797,111587361,122216522,33134784,69485877,73538192,529125458,18868168,218789467,108723404,145212287,52472963,253362008,18127516,77079136,973497424,20616263,19177595,293659907,254318323,42547895,92495001,184071591,43433308,465004325,69943113,11249883,246583008,312995726,15022976,44846752,126248700,44226896,122199818,56754928,49440676,74829531,43469504,809548672,104170785,62775843,4859535,63102160,88275834,99532537,17893155,85398005,356587968,99280377,121970433,47501780,109799175,180889030,115313948,26270094,128185052,784261765,30948445,16267919,31269598,74805436,17927197,22225406,178384568,58160483,134225566,70427078,4651312,111136596,13056165,104285774,77833108,73819,29761727,414907911,8430085,45540387,59615156,706129013,324500115,146346562,171532801,11630170,26472260,55729804,31566975,1462853733,71050904,150049718,
2007-03-09,19453805,23749186,211003083,36591647,26329926,215842721,19133781,57050896,55076525,63313057,477196271,155042772,104542140,97283594,29168724,64720309,92313657,376562556,9837758,200823749,128713603,151254335,26033064,349929484,30320588,74407685,869841856,15979664,20116511,231321513,252641940,15068436,92808441,112279812,26626755,368208779,63168954,8038170,289057432,383770195,6156774,43581491,109413456,56322927,119664225,93767582,31474758,86666125,18981390,708084495,86241470,62631537,4791065,38640666,75796661,49941746,15971883,67444851,184557661,131272563,93968859,65031806,151310667,149779778,57914738,21818605,103077681,531275279,21047578,29441891,21835843,53789712,32685100,12893667,127408259,26506285,81226028,90403179,5635574,60989345,28057105,107728561,60152832,48740,29383713,422999932,7818933,49459781,79961930,826776249,437257255,91497453,153843388,8305114,19324139,89924047,26333109,1293014025,72291556,134259472,
2007-03-12,29950153,31592677,172324690,27936332,23487653,194307517,23407851,21051136,61550309,59187179,420496129,76727377,125042667,159476824,23533945,36783590,83137072,464800299,9348469,239587078,103629675,161577060,31150961,356236087,22238304,54866759,647896395,18877681,20205179,334975577,250235250,14316096,95818020,168925446,37288725,477938163,101950561,6309855,174567004,263324466,6677328,64757384,153626629,38639122,200877926,90156327,64138684,54837312,32940554,497513209,80390791,67499687,3054916,36873175,90369148,78813854,17257195,78252665,150246189,88326081,99654045,34142056,163793262,163696464,44900355,31854599,107172942,462937271,17940115,43341555,25227913,72611847,135179112,17369833,132401564,33374987,124012443,65977082,4881558,84846279,32083976,73896031,70639537,158898,39278487,274793815,7233090,69325395,82320742,732152144,266019211,125912037,122355060,13109025,40405460,55180784,27289258,2132422791,39775957,233667144,
