,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2007-02-21,36.029,11.117,52.656,23.950,117.750,28.591,103.339,38.945,60.056,42.482,80.044,19.529,41.545,88.347,47.090,51.820,38.274,50.157,36.108,33.630,71.009,37.701,97.059,30.942,30.277,36.879,23.235,33.911,3.341,48.815,29.836,80.129,25.576,37.151,6.770,15.731,21.285,17.508,48.963,15.612,22.490,36.439,18.322,13.242,24.489,18.399,17.474,31.526,14.509,483.258,16.838,37.123,6.163,121.996,71.512,35.932,27.051,26.018,48.102,30.239,34.301,14.892,61.969,28.320,53.188,31.341,59.006,40.131,22.809,34.237,36.887,62.387,28.780,16.244,40.950,15.943,42.407,35.144,7.858,59.473,6.641,42.756,34.557,38.772,51.242,47.879,15.105,65.065,45.712,25.074,19.350,38.242,11.970,27.931,22.020,29.988,23.033,11.607,26.845,17.040,10070.174
2007-02-22,35.544,11.187,52.251,23.650,117.410,28.506,102.813,39.347,59.246,42.368,79.567,19.883,41.362,87.905,46.860,52.101,38.274,50.680,36.360,33.689,71.055,37.412,96.539,30.959,30.502,37.178,23.252,31.198,3.393,48.989,29.327,81.214,24.824,36.947,6.828,15.795,21.370,17.490,48.692,15.801,22.190,36.286,18.309,13.330,23.826,18.116,17.378,31.434,14.535,481.819,16.838,36.881,6.153,121.353,71.512,35.834,27.192,26.442,48.500,29.938,34.327,15.328,59.863,28.328,52.941,31.321,58.883,39.906,22.434,34.636,36.955,62.752,28.540,16.211,40.810,16.029,42.685,35.168,7.728,59.355,6.690,42.836,34.497,38.384,51.063,47.894,14.986,65.099,45.010,24.914,19.684,37.975,12.160,27.931,21.985,30.942,23.438,11.647,26.552,17.100,10072.208
2007-02-23,35.966,11.519,52.234,23.600,115.800,29.608,100.600,39.034,60.437,42.784,78.945,20.223,41.562,86.585,46.560,51.731,37.886,50.967,36.446,33.659,70.871,37.412,95.926,30.942,30.354,37.230,23.345,30.205,3.361,48.359,29.151,81.425,25.284,37.142,6.973,15.384,21.167,17.502,48.632,15.793,21.600,36.367,18.282,13.568,23.564,18.191,17.337,31.356,14.466,483.437,16.768,37.048,6.156,118.340,71.561,35.657,27.088,26.424,47.329,30.023,34.179,15.214,58.680,28.258,53.188,31.314,57.513,39.810,22.024,34.578,37.099,62.649,28.395,16.164,40.630,16.336,42.620,34.963,7.711,59.198,6.817,42.768,35.110,38.141,50.786,47.975,15.220,65.208,44.945,24.703,19.673,38.227,12.380,28.109,22.348,31.198,23.286,11.590,26.587,17.120,10074.243
2007-02-26,35.714,11.519,51.779,23.790,116.400,29.108,99.611,39.079,60.982,43.881,78.283,20.338,40.697,85.250,46.345,51.079,38.237,51.211,36.165,33.506,70.810,37.357,94.653,30.915,30.270,37.387,23.116,29.717,3.304,48.523,30.196,81.398,25.204,36.734,6.969,15.384,21.396,17.400,48.564,15.710,21.180,36.188,18.377,13.485,23.399,18.590,17.843,31.410,14.398,473.637,16.647,37.234,6.201,117.906,71.364,35.710,26.918,26.329,46.122,29.649,33.869,15.338,56.887,28.173,52.785,31.406,57.645,40.139,21.787,34.303,37.292,61.888,28.375,16.338,40.740,15.978,42.435,34.757,7.761,59.324,6.905,42.760,35.925,38.303,50.539,47.694,15.050,64.897,44.478,24.872,19.996,38.335,12.340,28.274,23.323,30.964,23.650,11.535,26.788,16.790,10076.278
2007-02-27,34.726,11.283,49.171,22.850,112.570,28.192,97.484,37.794,58.048,42.210,75.900,19.219,38.268,82.190,45.120,49.439,36.031,49.181,34.839,32.526,69.154,36.212,92.721,29.145,29.171,36.880,21.818,29.052,3.157,47.156,29.313,77.519,24.700,34.974,6.562,14.899,20.963,16.948,47.262,15.192,19.920,35.415,17.816,12.825,22.422,17.992,17.556,30.692,14.081,454.936,15.895,36.509,6.062,115.246,69.636,34.702,26.418,25.793,42.618,28.259,32.934,14.816,56.461,27.531,50.509,30.586,55.963,38.709,21.094,32.913,36.117,59.701,27.475,15.850,38.920,15.700,40.973,33.425,7.575,57.513,6.534,41.496,35.005,37.153,49.411,45.333,14.408,62.863,42.454,24.393,19.765,37.008,11.900,27.654,22.651,29.702,22.906,10.921,25.994,16.010,10078.289
2007-02-28,35.059,11.004,50.935,22.450,113.490,27.590,98.821,38.115,58.211,42.690,75.076,19.428,39.249,83.127,45.145,49.913,35.957,49.138,35.127,31.962,69.714,36.400,92.080,30.158,29.460,37.451,22.013,29.593,3.219,47.584,29.972,75.984,24.860,35.826,6.811,15.027,20.848,16.773,47.555,15.282,19.840,35.631,17.829,13.027,22.117,18.008,17.618,31.124,14.253,452.869,16.007,36.620,6.027,117.239,69.960,34.525,26.618,25.937,43.172,27.937,32.921,14.816,56.321,27.570,50.690,30.363,56.615,38.798,21.198,32.514,36.252,60.533,27.250,15.797,39.250,15.600,40.918,33.417,7.542,57.466,6.455,41.693,35.132,37.622,49.657,46.991,14.523,63.838,43.127,24.569,20.051,36.597,11.860,27.523,22.639,30.070,22.940,11.010,25.729,16.310,10080.309
2007-03-01,34.342,10.881,50.413,22.710,111.100,27.302,97.043,38.106,57.472,42.943,74.535,19.089,40.073,82.485,45.905,49.929,35.975,48.479,34.969,32.262,69.284,36.235,92.396,30.281,29.055,37.338,21.937,29.513,3.261,48.095,29.863,76.416,24.641,35.344,6.694,15.338,20.774,16.580,47.766,15.184,19.220,35.065,18.005,13.027,22.387,17.792,17.796,30.993,14.287,459.252,15.782,36.862,6.037,116.845,70.316,34.110,26.689,25.901,43.702,28.248,32.715,14.996,57.566,27.500,50.386,30.665,57.465,38.460,21.128,32.148,35.539,60.557,27.220,15.736,39.260,15.585,41.500,33.293,7.608,57.309,6.348,41.589,35.566,36.845,49.485,47.131,14.485,63.729,42.860,24.632,19.743,36.698,11.860,27.786,22.865,30.073,22.906,11.328,25.586,16.210,10082.325
2007-03-02,33.810,10.768,50.521,22.010,107.210,27.073,94.545,37.508,56.733,41.860,73.428,17.796,39.640,80.185,44.400,48.900,35.394,47.898,34.752,31.948,68.924,36.016,90.566,29.894,28.464,37.000,21.470,29.345,3.184,49.408,29.999,73.879,24.379,34.576,6.441,15.283,20.545,16.266,47.390,14.797,18.680,35.478,17.856,12.668,22.073,17.518,17.330,30.900,14.124,449.272,15.644,36.267,5.963,114.008,70.814,34.579,26.589,25.852,42.708,27.775,32.644,14.730,57.522,27.361,49.761,30.586,56.426,38.396,21.094,31.465,34.933,59.804,26.605,15.569,38.660,15.407,40.908,32.742,7.530,57.434,6.269,41.492,35.364,36.100,48.536,46.746,14.128,62.930,41.865,24.541,19.460,36.135,11.830,27.358,22.520,29.598,22.314,11.114,25.064,15.990,10084.333
2007-03-05,33.433,10.636,49.494,21.710,105.440,26.929,89.735,36.759,56.686,41.239,74.163,17.789,38.817,76.793,43.755,48.892,35.070,47.640,34.637,31.392,68.441,35.984,89.544,29.691,27.455,37.015,21.606,29.106,3.009,48.295,30.040,72.712,24.393,34.094,6.553,14.972,20.671,15.983,47.269,14.641,18.760,35.281,17.809,12.773,21.148,17.609,16.899,30.437,13.962,442.799,15.436,35.578,5.902,110.223,69.487,34.499,26.451,25.550,41.143,27.740,31.697,14.550,56.130,27.168,49.548,30.049,54.678,38.123,20.239,31.149,34.904,59.542,26.480,15.248,38.520,14.870,40.205,32.232,7.496,56.219,6.103,41.396,35.439,35.679,48.379,46.473,13.796,62.182,41.351,24.316,19.364,35.969,11.670,27.015,22.151,29.468,22.188,11.232,24.764,15.510,10086.338
2007-03-06,34.582,10.829,50.272,22.120,108.440,27.565,91.841,37.303,57.519,41.795,75.771,17.904,39.782,80.421,43.985,49.567,35.578,48.529,34.933,31.531,68.801,36.353,90.854,30.264,28.445,37.105,22.030,29.549,3.063,49.226,30.067,76.159,24.685,34.566,6.818,15.439,20.704,16.158,47.412,14.962,19.060,35.227,18.255,13.030,21.419,18.174,17.214,31.024,14.047,454.757,15.817,36.378,5.991,113.815,70.939,34.711,26.460,26.140,41.608,27.858,31.716,14.949,57.183,27.531,50.316,30.442,56.161,38.581,21.192,31.990,36.021,60.620,26.860,15.409,39.040,15.371,41.130,32.709,7.573,56.870,6.358,42.064,36.157,36.651,48.289,46.584,14.123,62.636,42.047,24.435,19.409,36.662,11.710,27.318,22.342,30.029,22.813,11.475,25.014,15.700,10088.351
2007-03-07,34.250,10.689,50.165,21.700,107.160,27.616,88.995,37.276,57.262,41.679,75.884,17.839,40.106,79.138,44.735,48.634,35.864,49.002,35.044,31.531,68.656,36.549,90.835,30.316,27.847,37.466,21.954,29.310,3.026,49.061,30.033,74.752,24.656,33.788,6.862,15.082,20.323,16.375,47.480,14.978,18.640,35.442,18.329,12.975,21.410,17.751,17.131,30.591,13.876,451.520,15.747,36.360,5.933,111.316,69.777,34.066,26.335,26.334,41.086,27.937,32.180,15.205,56.574,27.423,49.284,30.370,56.719,38.492,21.059,31.915,36.473,60.256,26.750,15.449,38.740,15.356,40.982,32.249,7.525,56.156,6.367,41.930,36.142,36.829,47.785,45.947,14.128,62.531,41.638,24.161,19.342,36.388,11.440,27.404,22.345,30.021,23.312,11.414,24.957,15.950,10090.357
2007-03-08,34.304,10.741,51.067,22.300,108.140,27.573,90.582,38.427,57.923,41.853,75.125,17.550,40.888,80.863,45.415,49.068,36.160,49.095,35.320,31.926,69.215,37.114,91.337,30.545,28.458,37.812,22.191,29.460,3.034,48.633,30.375,76.912,24.882,34.946,7.140,15.265,20.419,16.423,47.707,15.175,19.280,35.658,18.356,13.240,21.611,17.792,16.960,30.970,13.945,454.037,16.016,36.174,5.938,113.228,70.283,34.278,26.560,26.217,42.928,28.476,32.412,15.186,56.835,27.485,50.349,30.317,57.749,38.452,21.648,32.131,36.984,61.096,26.765,15.649,39.080,15.453,40.751,32.380,7.585,56.478,6.397,42.406,36.343,36.910,48.236,46.117,14.242,63.180,42.425,24.245,19.603,36.662,11.330,27.404,22.507,30.281,23.624,11.451,25.136,15.470,10092.355
2007-03-09,34.304,10.864,51.224,22.670,108.220,27.412,92.034,38.972,58.196,41.896,75.351,17.522,41.021,81.792,45.420,49.382,36.843,49.103,35.349,32.299,69.231,37.051,91.569,30.264,28.773,37.924,22.132,29.505,3.009,48.332,30.547,76.490,24.941,34.918,7.188,15.210,20.434,16.411,47.578,15.085,19.020,35.819,18.194,13.453,21.297,17.568,17.104,30.877,13.945,450.981,15.972,35.820,5.966,113.783,70.358,34.579,26.718,26.401,42.023,29.045,32.361,15.082,56.417,27.469,50.696,30.481,55.802,38.083,21.856,31.740,36.724,61.278,26.500,15.663,39.170,15.266,40.473,32.257,7.558,56.258,6.514,42.794,36.583,37.493,48.778,46.006,14.357,63.248,42.130,24.154,19.967,36.893,11.420,27.310,22.549,30.823,23.743,11.447,25.207,15.770,10094.357
2007-03-12,34.394,10.986,51.514,22.940,107.890,27.412,92.375,39.150,58.204,42.474,76.021,17.796,41.587,83.680,45.275,49.262,36.963,49.361,35.451,32.679,69.123,37.349,91.058,30.114,28.470,38.240,22.208,29.478,3.011,48.578,30.328,76.149,24.787,35.419,7.258,15.613,20.771,16.514,47.798,15.282,19.040,35.281,18.491,13.443,20.207,17.908,16.837,31.078,13.919,452.779,16.215,36.453,6.029,114.442,70.491,34.994,26.793,26.086,43.083,28.655,32.232,15.091,55.321,27.570,50.787,30.495,56.889,37.954,22.105,31.199,37.475,62.435,25.770,15.736,39.640,14.993,40.205,32.323,7.637,56.478,6.543,42.503,36.635,37.833,48.733,45.954,14.574,62.835,42.073,24.238,19.963,37.174,11.400,27.310,22.897,30.653,23.717,11.694,25.279,15.160,10096.360
2007-03-13,34.044,10.794,50.057,22.710,103.960,26.056,90.867,38.695,56.850,42.120,74.890,17.370,40.539,80.988,44.060,48.176,35.818,48.651,35.030,31.809,67.391,36.777,90.324,29.603,27.751,37.977,21.640,28.857,2.936,48.332,29.698,74.541,24.147,33.501,7.161,15.228,20.375,16.007,47.034,15.093,18.380,34.472,18.113,13.268,19.457,17.593,16.447,29.873,13.534,438.303,15.990,35.988,5.938,112.087,68.201,34.915,26.164,25.347,42.553,27.897,31.471,15.034,51.831,27.060,49.597,30.245,55.150,37.087,21.256,30.051,36.377,60.842,26.045,15.522,38.650,14.424,39.604,31.344,7.519,54.807,6.436,41.983,35.671,36.375,47.732,45.274,14.493,61.966,41.296,23.992,19.864,36.316,11.260,27.030,22.471,30.159,23.388,11.503,24.549,15.080,10098.355
2007-03-14,34.160,10.820,49.089,22.520,106.190,26.302,91.308,38.303,56.671,42.488,75.738,17.565,40.589,80.848,44.110,48.642,36.935,48.995,35.248,31.933,67.966,36.792,91.838,29.700,27.770,38.075,21.937,29.274,3.016,48.669,29.629,75.359,24.529,33.631,7.167,15.439,20.478,15.995,47.435,15.134,18.510,34.580,18.262,13.412,19.884,17.676,16.652,30.104,13.217,441.270,15.981,36.081,5.958,111.999,68.615,35.259,26.272,26.063,41.575,28.317,32.045,15.205,52.414,26.982,50.184,30.376,55.169,36.902,20.978,30.392,36.618,61.484,26.060,15.589,39.300,14.489,39.317,31.657,7.542,54.674,6.377,42.108,36.149,36.780,48.168,45.414,14.513,62.868,41.830,24.147,19.739,36.077,11.590,27.217,22.639,30.660,23.903,11.711,24.943,15.240,10100.342
2007-03-15,34.439,11.004,49.320,22.520,105.500,26.455,92.382,39.507,57.013,42.748,75.488,17.767,40.896,81.829,44.670,48.296,37.129,49.389,35.386,31.801,68.341,36.855,91.625,29.753,28.014,38.368,21.903,29.283,3.023,49.289,29.574,76.370,24.721,33.862,7.133,15.292,20.800,15.953,47.662,15.274,18.570,33.897,18.329,13.490,20.015,18.133,16.549,30.437,13.038,450.711,15.929,36.602,6.049,112.200,69.437,35.604,26.510,25.982,41.689,28.290,32.103,15.082,55.268,27.214,50.547,30.829,55.415,37.120,21.227,30.583,36.560,61.405,26.195,15.850,38.620,15.029,39.483,32.043,7.608,55.074,6.485,41.947,36.456,37.380,48.341,45.821,14.658,62.860,41.933,24.294,19.688,36.380,11.560,27.617,22.795,30.497,23.971,11.655,25.307,14.980,10102.326
2007-03-16,34.106,10.855,49.478,22.640,104.020,26.217,91.400,39.329,56.881,43.052,75.327,17.659,40.564,80.730,44.320,48.296,37.434,48.823,35.168,31.809,67.958,36.824,90.398,29.594,27.799,37.985,22.055,29.416,3.003,48.450,29.506,74.964,24.647,34.020,7.089,15.274,20.760,15.869,47.344,15.217,18.370,33.763,18.126,13.910,19.910,17.958,16.419,30.406,13.149,445.316,15.981,36.397,6.019,111.275,69.354,35.463,26.310,25.518,41.526,28.740,32.207,14.996,54.999,27.137,50.027,30.716,55.027,37.290,21.036,30.974,36.570,61.460,26.380,15.716,39.170,15.021,39.964,32.092,7.581,54.964,6.387,41.918,36.164,37.169,48.191,45.599,14.679,62.742,42.134,24.182,19.412,36.041,11.440,27.357,22.639,30.634,23.971,11.658,25.243,14.830,10104.306
2007-03-19,34.708,10.864,50.032,22.910,105.530,26.387,92.951,40.310,57.776,43.196,75.924,17.680,41.046,82.109,44.940,49.068,38.588,49.755,35.633,32.094,68.832,37.036,91.309,30.017,27.851,38.338,22.319,29.620,3.051,49.517,29.732,77.666,25.007,33.695,7.348,15.713,20.904,15.929,47.548,15.200,18.610,33.960,18.208,13.730,19.945,18.141,16.317,30.506,13.166,450.081,16.223,36.639,6.057,111.428,70.300,36.259,26.526,25.915,41.844,29.529,32.421,15.319,55.938,27.384,50.853,31.055,55.623,37.596,21.209,31.490,37.841,62.070,26.480,15.837,40.240,15.144,40.594,32.463,7.583,55.701,6.289,42.168,36.605,37.606,48.575,45.873,14.726,63.130,42.977,24.400,19.522,36.691,11.270,27.777,23.124,31.150,24.808,11.858,25.529,15.050,10106.298
2007-03-20,35.193,10.934,50.612,22.980,105.880,26.522,93.599,41.533,58.071,43.550,76.336,17.782,41.587,82.323,45.400,49.310,39.068,50.236,35.967,32.416,69.154,36.981,91.374,30.272,28.104,38.541,22.352,29.629,3.211,49.335,29.876,79.587,25.073,34.112,7.455,16.052,21.237,16.098,47.972,15.225,19.040,33.942,18.349,13.750,19.928,17.875,16.501,30.607,13.423,455.296,16.379,37.607,6.130,111.420,70.823,36.250,26.780,26.271,42.349,29.850,32.447,15.281,56.069,27.508,52.033,31.486,54.800,38.169,21.128,31.515,37.388,62.150,26.375,16.131,40.740,15.158,40.890,32.849,7.620,55.944,6.260,42.370,37.098,38.367,48.755,46.095,14.849,63.349,43.160,24.470,20.000,36.893,11.270,28.230,23.346,31.031,24.647,11.903,25.829,15.120,10108.287
2007-03-21,35.768,11.004,50.984,23.830,109.220,27.345,94.894,41.944,58.748,44.005,77.031,18.237,41.778,83.916,46.570,49.994,39.991,51.161,36.243,32.635,69.867,37.420,92.591,30.968,28.514,38.841,22.734,29.912,3.293,50.183,30.300,81.407,25.294,35.187,7.607,16.619,21.426,16.061,48.562,15.538,19.400,34.472,18.728,13.885,20.608,18.158,17.049,31.256,13.602,467.793,16.691,37.997,6.141,110.190,71.578,37.143,27.088,26.573,43.009,30.506,33.212,15.651,57.757,27.856,52.686,31.705,54.451,38.549,21.284,32.314,37.792,62.245,26.680,16.418,43.300,15.417,42.157,33.894,7.695,56.877,6.367,42.556,37.375,39.274,49.425,46.598,15.002,64.032,43.764,24.970,20.073,37.008,11.600,28.510,23.634,31.313,25.425,12.214,25.987,15.380,10110.273
2007-03-22,35.867,11.047,50.686,24.150,108.580,27.328,95.499,42.452,58.702,44.135,76.894,18.135,42.244,83.945,47.280,49.479,39.834,52.301,35.996,32.547,69.790,37.326,93.139,31.109,28.468,38.984,22.378,29.522,3.300,50.785,30.245,82.381,25.243,34.881,7.565,16.911,21.589,16.019,48.509,15.480,19.490,34.068,18.782,13.898,20.512,18.016,17.261,31.009,13.560,466.085,16.621,37.848,6.148,111.211,70.748,36.975,26.943,27.253,43.205,30.720,33.225,15.604,57.731,27.833,52.595,31.479,56.596,38.742,21.146,32.347,37.706,61.357,26.690,16.378,42.860,15.554,42.222,33.491,7.709,56.650,5.917,42.084,37.592,39.080,49.304,47.257,14.977,63.973,42.809,25.202,20.007,37.044,11.620,28.550,23.514,31.547,25.780,12.226,26.065,15.590,10112.262
2007-03-23,35.975,11.004,50.918,24.240,109.280,27.438,96.075,42.345,58.803,44.561,76.764,18.085,42.385,84.461,47.350,49.495,38.902,52.853,36.083,32.957,69.936,37.428,92.517,30.810,28.189,38.879,22.225,29.256,3.390,51.533,30.437,82.574,25.684,35.326,7.366,16.683,21.541,16.080,48.494,15.464,19.440,35.146,18.654,13.910,20.337,18.565,17.515,31.009,13.739,465.006,16.474,37.755,6.168,111.404,70.574,36.604,27.109,27.167,43.555,31.173,33.309,15.518,57.061,27.763,52.909,31.671,57.163,38.662,21.215,32.272,37.947,61.524,26.650,16.412,42.790,15.424,41.824,33.565,7.740,56.627,5.741,41.717,37.554,38.999,49.966,47.220,14.913,63.560,43.525,25.209,19.772,36.813,11.590,28.697,23.778,31.751,25.907,12.169,26.044,15.220,10114.261
2007-03-26,36.343,10.855,50.959,23.780,108.670,27.243,94.033,42.595,59.223,44.865,76.740,17.890,42.327,82.478,47.110,49.253,38.994,53.355,36.083,33.008,69.798,37.138,91.504,31.012,27.818,38.736,22.352,29.274,3.323,51.870,30.177,82.721,25.846,35.687,7.219,16.820,21.418,16.013,48.343,15.538,19.150,34.957,18.667,13.967,19.875,18.806,17.474,30.962,13.731,463.388,16.353,38.016,6.184,110.295,70.458,36.436,27.238,27.113,43.123,30.872,33.510,15.765,56.130,27.841,53.223,31.844,57.399,38.605,21.082,32.148,37.802,61.492,26.620,16.559,43.160,15.503,41.750,33.680,7.711,56.595,5.908,41.616,37.958,38.465,49.793,47.294,14.892,63.535,42.959,25.336,21.013,37.051,11.610,28.784,24.024,31.588,26.067,12.472,26.072,14.220,10116.255
2007-03-27,35.939,10.846,50.115,23.700,107.810,26.904,91.970,42.113,58.437,44.597,76.522,17.702,42.127,81.070,46.930,48.900,37.775,53.190,35.705,32.950,69.453,36.659,90.909,30.519,27.474,38.653,22.005,29.256,3.369,50.931,29.889,79.210,25.375,35.224,6.772,16.911,21.233,15.814,47.631,15.505,22.000,34.517,18.789,14.002,19.605,18.798,17.501,30.723,13.645,459.072,16.206,37.793,6.211,108.455,69.918,36.170,27.101,27.145,42.577,30.276,33.543,15.755,54.764,27.524,52.661,31.724,56.180,38.323,20.724,32.123,37.599,61.460,26.705,16.587,42.900,15.180,41.380,33.392,7.664,56.932,5.868,41.277,37.465,39.809,49.319,46.828,14.730,63.526,42.350,25.188,20.778,35.933,12.010,28.630,24.678,31.198,26.042,12.421,26.030,14.310,10118.250
2007-03-28,35.957,10.750,49.627,23.520,106.300,26.294,91.735,42.042,57.573,44.243,76.142,17.189,41.470,80.266,46.670,48.594,37.351,53.126,35.291,32.796,68.970,36.110,90.157,30.140,27.383,38.405,21.809,29.451,3.340,49.983,29.602,78.502,25.051,33.742,6.645,16.619,21.330,15.718,47.586,15.348,21.540,34.158,18.667,13.918,19.230,18.656,17.638,30.236,13.491,458.173,16.042,37.811,6.189,107.627,69.528,36.082,26.959,27.343,41.934,29.770,33.646,15.651,53.537,27.191,51.893,31.937,55.396,37.637,20.620,32.039,37.349,60.890,26.470,16.574,41.580,15.158,40.834,33.112,7.672,56.015,5.751,41.289,37.203,39.193,48.823,46.635,14.709,63.383,41.844,25.019,20.469,35.558,12.010,28.730,24.624,31.128,25.585,12.132,25.743,14.380,10120.241
2007-03-29,36.047,10.741,49.461,23.140,106.890,26.395,91.642,43.389,57.682,44.569,76.393,16.915,41.420,80.517,46.720,48.320,38.163,53.750,35.408,32.825,69.077,36.039,89.888,30.281,27.149,38.458,21.580,31.295,3.350,48.213,30.095,78.888,25.529,33.714,6.832,16.609,21.441,15.718,48.116,15.225,21.250,33.727,18.863,13.588,19.256,18.457,17.775,30.455,13.551,462.219,16.319,38.090,6.237,108.055,69.653,35.958,27.238,27.136,42.504,30.079,33.887,15.917,54.033,27.379,51.959,31.957,54.129,37.701,20.528,30.891,36.982,60.747,26.340,16.790,41.530,14.993,40.205,33.359,7.668,56.572,5.546,41.269,37.233,39.436,48.462,46.820,14.679,64.184,42.200,25.019,20.488,35.623,11.840,28.824,24.732,30.786,25.788,12.199,25.665,14.540,10122.229
2007-03-30,36.469,10.759,49.055,22.930,108.350,26.692,92.795,43.122,57.847,44.186,76.142,16.828,41.628,82.028,46.650,48.160,37.988,53.040,35.589,32.957,69.192,36.133,89.256,30.316,27.383,38.646,21.665,31.464,3.313,48.332,30.245,78.705,25.301,33.834,6.791,16.582,21.552,15.754,48.093,15.077,21.620,33.781,18.762,13.613,19.186,18.241,17.987,30.220,13.560,461.590,16.466,37.755,6.191,110.826,68.906,36.356,27.313,26.874,43.140,30.037,33.666,15.718,54.007,27.348,51.992,31.771,54.829,37.887,20.811,30.799,37.175,60.549,26.660,16.655,41.700,15.136,40.520,33.351,7.687,56.431,5.624,41.293,36.940,40.570,48.334,46.746,14.696,64.842,42.064,24.886,20.484,35.659,12.080,28.777,24.534,31.020,25.645,12.090,26.030,14.540,10124.213
2007-04-02,36.613,10.776,49.610,22.310,108.640,26.344,93.168,43.255,57.831,45.183,76.910,16.561,41.745,83.024,46.710,49.028,38.412,53.664,35.800,32.789,69.154,36.204,90.807,30.352,27.487,38.999,21.555,31.544,3.354,49.025,30.821,78.925,25.478,33.269,6.872,16.591,21.452,15.736,47.964,15.110,21.910,34.014,18.843,13.775,18.898,18.432,18.021,29.759,13.423,458.982,16.587,38.537,6.308,112.361,67.238,36.259,27.222,27.438,43.792,30.151,33.672,15.955,53.328,27.113,51.992,32.321,55.802,38.250,21.065,30.766,37.397,60.446,26.315,16.857,41.650,15.295,40.890,33.236,7.761,55.505,5.585,41.241,38.293,41.072,48.402,46.643,14.781,65.693,42.481,24.836,20.488,35.392,12.130,29.630,25.242,31.128,25.890,12.186,26.201,14.590,10126.201
